Entity Identifier;EntityType Identifier;Categories;File name (file_name);Image stock number (eth_image_stock_number);Photographer (eth_photographer);"Title (title;en)";"Description (description;en)";Dating (eth_dating);"Is part of (eth_is_part_of;en)";Impressum (eth_imprint);"Physical description (eth_physical_description;en)";"Dimension (eth_dimension;en)";Special size (eth_special_dimensions);"Orientation (eth_form;en)";"Colour (eth_colour;en)";DOI Link (eth_doi_link);License (eth_license);"Availabilty (eth_availability;en)";"Copyright notice (eth_copyright_notice;en)";"Comments (eth_comments;en)"
67d46bc7-eb9b-4c07-a2a0-71c709baeeee;AssetSet;b9820a39-b916-44d3-b0c9-18bb9e337a56, 33e35255-026a-406c-9ef1-a5e68c6ae47e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 592162ee-1869-4716-80eb-49d9a7d623d0, 39a1a4c7-644f-4440-b834-0559a00c6dd6, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, a0f54f53-a526-41aa-8637-2ca452d9a41b, d54223df-d85d-4b78-bc22-77f898f719b3, 59896f01-75e5-4263-a9b3-9a2be010caca, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, e334a879-6648-4907-9ad6-a86d3d587f94, 2532d151-864c-4c93-8af7-c8da8e6a5cd6, e05109ad-b02e-4346-9177-d520d5de4a7a, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-002134.tif;03.30.13 / 6-11-2;Swissair;Hostesses serving a meal in a Swissair Boeing 747-257 B;;ca. 1978;Boeing B747-257 : Service First Class, ca. 1971-1984. reportage with 101 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Vertical;coloured;http://doi.org/10.3932/ethz-a-000494381;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-002134;
019a4efc-2046-45f5-9430-e73e866c7c9c;AssetSet;180f7c2c-afe6-4cc1-b3a1-45311043b437, e334a879-6648-4907-9ad6-a86d3d587f94, e05109ad-b02e-4346-9177-d520d5de4a7a, 14709f32-a727-4799-b324-b28d66e34913, 05a01383-41e1-4c07-9e45-dbe5eb5bab35, bf8854cf-327e-471d-a270-2af6c26d2a9a, 676abce2-153e-46bd-8b0a-41f018449fdf, 13259ed2-0be4-47db-bc42-50db1641398e, 1e7af920-b2cb-4feb-8b49-567c17a5da1f, 36c5613e-aa5a-4173-962d-796f0df8cf68, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 810bd695-b335-448c-9b40-557256606625, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 566d706f-7b8e-4ce6-8010-4b8e599b786d, 59896f01-75e5-4263-a9b3-9a2be010caca, 5b38626f-8e72-4808-9656-67c1c1d0dc4f, fe49158e-498e-479b-a695-36e2bf25e182, 6a6f6abe-3233-475a-8a06-2ec4d67fbdab, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, fd6e6c26-a71c-49cd-88cf-bfa8573feb73, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 41feb4b8-55db-4665-8455-927f734544f3, 06267c34-798b-416f-8f0d-f3a8bb2c47bc, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-002394.tif;"03.30.23 / ";Swissair, Fotograf;Boeing 747-357 landing in Zurich-Kloten;;1983-2000;Boeing B747-257 : Landing 2nd painting, 1980-1984. reportage with 24 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000250962;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-002394;E. Pfenninger: Title correction: Boeing 747 landing. Reason: The aircraft is not a Swissair aircraft and the set frequencies and the course setting do not fit Zurich.E. Pfenninger: Title: Boeing 747-357 landing at Zurich-Kloten. Dating: 1983-2000.
4435c640-41ef-47b8-9ec5-0db3f866bfcc;AssetSet;07d00d08-8631-47f0-b93e-f1bdb45f9a87, 416f650e-ddcc-45e7-937f-69d000d42d72, bf8854cf-327e-471d-a270-2af6c26d2a9a, 13259ed2-0be4-47db-bc42-50db1641398e, 9fbb1289-990e-4771-bf9f-f3a7beb62978, 14709f32-a727-4799-b324-b28d66e34913, 41feb4b8-55db-4665-8455-927f734544f3, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 37330e02-9b09-4c4c-8731-8bd47cb0d71a, 676abce2-153e-46bd-8b0a-41f018449fdf, e334a879-6648-4907-9ad6-a86d3d587f94, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 95f3919c-0601-4a88-845b-ec4fc12be5d1, d3eb50b5-a6e5-4441-92c3-489027016871, 6187fa40-28e5-49a9-85b1-3b5af5f18630, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 13d1c285-aec0-4bb3-8787-c011afa8c745, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 8fa5e4c6-d557-4e69-9cf9-f7cea50710cb, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-002611.tif;"04.02.02 / ";Swissair, Fotograf;Swissair Douglas DC-10 on the ground at Zurich-Kloten on a rainy night;Night shot;1972-1983;Douglas DC-10 : old painting, on the ground, 1970-1983. report with 116 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000250994;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-002611;
d645d2ee-328e-4594-abee-407bbe84ee8d;AssetSet;52dadf4c-2003-43b2-98c4-b17b7dd6adab, fe49158e-498e-479b-a695-36e2bf25e182, 35474658-7f4e-4e48-8dc6-81942bc97688, 37330e02-9b09-4c4c-8731-8bd47cb0d71a, 251bb946-7ad0-4fe5-9ebe-ac1a1c82d1c4, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 180f7c2c-afe6-4cc1-b3a1-45311043b437, e334a879-6648-4907-9ad6-a86d3d587f94, 33e35255-026a-406c-9ef1-a5e68c6ae47e, ce850b02-20e0-4666-a576-c33f6850415a, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 13259ed2-0be4-47db-bc42-50db1641398e, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 645dbfc7-98e1-40af-a7b3-4f973dd65538, 863d5565-bfc6-44a2-a84e-021f47583fd9, 41feb4b8-55db-4665-8455-927f734544f3, 85b6d3cc-9a9a-4809-a20f-e746050a6b00, 62fc0754-20c9-41af-838e-2cb2770ff725, 14709f32-a727-4799-b324-b28d66e34913, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-003074.tif;"04.02.04 / ";Swissair, Fotograf;Douglas DC-10 of Swissair landing;;1/1973;Douglas DC-10 : old paint scheme, take-off and landing, 1972-1983. report with 197 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000479953;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-003074;
37e7c77b-af65-40a2-ac4e-d240c9840979;AssetSet;14709f32-a727-4799-b324-b28d66e34913, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, d32bbc1f-6931-4e22-8508-293b91bf8aaa, bf8854cf-327e-471d-a270-2af6c26d2a9a, 37330e02-9b09-4c4c-8731-8bd47cb0d71a, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, 41feb4b8-55db-4665-8455-927f734544f3, 444cbf98-db2a-4f70-83e6-dd3b2c2fa966, b480bf6d-91eb-486b-9654-b6c05fb6ba9f, 6cae0121-5288-428a-a106-fb88b68204d4, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, fe49158e-498e-479b-a695-36e2bf25e182, 35474658-7f4e-4e48-8dc6-81942bc97688, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-003220.tif;"04.02.05 / ";Swissair, Fotograf;Close-up of the open tail engine of a Douglas DC-10 of Swissair;;1980-1989;Douglas DC-10 : old painting, details, 1972-1983. report with 196 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Vertical;coloured;http://doi.org/10.3932/ethz-a-000251221;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-003220;
1b901a2b-f38b-49ab-be0a-83bdc849fb73;AssetSet;d54223df-d85d-4b78-bc22-77f898f719b3, 180f7c2c-afe6-4cc1-b3a1-45311043b437, b9820a39-b916-44d3-b0c9-18bb9e337a56, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 0560baf8-24be-45b2-a2b0-8358a6bd1066, 8f60a9fb-78ea-477b-8b87-a624be80f28d, 2a47295c-d296-4873-9511-4d765c19a265, 2532d151-864c-4c93-8af7-c8da8e6a5cd6, 59896f01-75e5-4263-a9b3-9a2be010caca, a1e3d972-36d1-4e73-854a-8142d489d109, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, bf8854cf-327e-471d-a270-2af6c26d2a9a, 33e35255-026a-406c-9ef1-a5e68c6ae47e, e334a879-6648-4907-9ad6-a86d3d587f94, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-006535.tif;"06.26.01 / ";Swissair, Fotograf;Flight attendants sleeping in a McDonnell Douglas MD-11 of Swissair;;1996-2001;MD-11 : crew rest, 1996-2001. reportage with 10 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000251531;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-006535;
d8f9abe6-f4fc-490c-a791-fd17aa351951;AssetSet;6187fa40-28e5-49a9-85b1-3b5af5f18630, 14709f32-a727-4799-b324-b28d66e34913, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 0a8f3275-9bd4-4258-81e0-5c2e9d37621c, 863d5565-bfc6-44a2-a84e-021f47583fd9, 41feb4b8-55db-4665-8455-927f734544f3, 180f7c2c-afe6-4cc1-b3a1-45311043b437, e334a879-6648-4907-9ad6-a86d3d587f94, f6f1efce-5b7f-4a0e-9c31-6a143108d16a, 05a01383-41e1-4c07-9e45-dbe5eb5bab35, 5ff33807-79c9-4597-8a9c-0e7dce11aefd, 33e35255-026a-406c-9ef1-a5e68c6ae47e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 5b40b1c3-43d5-46b1-97a7-15e707a39ae4, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, ae08007e-f907-4a65-bbcb-9d4d893efd62, fe49158e-498e-479b-a695-36e2bf25e182, 36c5613e-aa5a-4173-962d-796f0df8cf68, f1ed69cc-c76b-483a-a7ef-a5a3f51ae5f0, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-007242.tif;"08.02.1a / ";Swissair, Fotograf;"Wreck of Douglas DC-8-62, HB-IDE ""Uri"" after crash landing in Athens";;07.10.1979;Douglas DC-8 : Tarmac, details, shipyard, accident Athens, 1979-1984. Reportage with 16 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000251650;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-007242;"E. Pfenninger: Title: omit ""in Zürich Kloten""."
de6bc338-eed3-43cb-952c-b092cb33cd37;AssetSet;d54223df-d85d-4b78-bc22-77f898f719b3, 33e35255-026a-406c-9ef1-a5e68c6ae47e, a0f54f53-a526-41aa-8637-2ca452d9a41b, e334a879-6648-4907-9ad6-a86d3d587f94, 39a1a4c7-644f-4440-b834-0559a00c6dd6, 59896f01-75e5-4263-a9b3-9a2be010caca, 95aa64f7-8c2f-4a2d-bf9e-0cd007ee950e, 787358a9-f810-47bd-ba07-09c9ce31da5e, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, b9820a39-b916-44d3-b0c9-18bb9e337a56, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, a1e3d972-36d1-4e73-854a-8142d489d109, 8e066383-de93-4fcf-836b-f3f6e20138c8, 180f7c2c-afe6-4cc1-b3a1-45311043b437, bf8854cf-327e-471d-a270-2af6c26d2a9a, 20482368-db12-4ace-bc89-b14841321ca8, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-007291.tif;"08.06.1a / ";Swissair;Onboard service in a Douglas DC-8 of Swissair;;1980-1984;Douglas DC-8 : Cabin and service, 1980-1984. Report with 17 images (selection digitized, no additional images available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000251657;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-007291;
1a82c969-c775-4574-b820-8096f59a6799;AssetSet;e334a879-6648-4907-9ad6-a86d3d587f94, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 14709f32-a727-4799-b324-b28d66e34913, 49e4a32d-aa85-429e-a2f9-d12c6361a5e2, 67b4a55b-599a-4688-a3e6-f77f3ab7b88d, 676abce2-153e-46bd-8b0a-41f018449fdf, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 863d5565-bfc6-44a2-a84e-021f47583fd9, 13259ed2-0be4-47db-bc42-50db1641398e, fe49158e-498e-479b-a695-36e2bf25e182, d32bbc1f-6931-4e22-8508-293b91bf8aaa, c036ecde-a5b4-45e7-95d7-e74cdfe7e731, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, 41feb4b8-55db-4665-8455-927f734544f3, f0734acf-748c-4445-8364-efd2908da4a0, 8899e907-291f-4d5c-8f6b-076ef153462e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 523895e8-36f8-40a8-bd5d-cba329dc1d71, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 36c5613e-aa5a-4173-962d-796f0df8cf68, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-007326.tif;"08.80.1a / ";Swissair, Fotograf;Douglas DC-8, Douglas DC-9 and Convair CV-990 Coronado (from below) of Swissair in Zurich-Kloten;;5/1972;Douglas DC-8 : old painting, on the ground, 1960-1980. reportage with 83 pictures (selection digitized, no additional motives available);;Photography : diapositive;2,4 x 3,6 cm;;Vertical;coloured;http://doi.org/10.3932/ethz-a-000251661;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-007326;
f8b22f6a-e876-471f-9e89-76150f7a866a;AssetSet;fe49158e-498e-479b-a695-36e2bf25e182, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 41feb4b8-55db-4665-8455-927f734544f3, 36c5613e-aa5a-4173-962d-796f0df8cf68, a32927e0-4cac-42c7-8428-d99da53567ac, 180f7c2c-afe6-4cc1-b3a1-45311043b437, ec7c9000-f7f5-4485-a16e-107fd4ede087, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 13259ed2-0be4-47db-bc42-50db1641398e, bf8854cf-327e-471d-a270-2af6c26d2a9a, 14709f32-a727-4799-b324-b28d66e34913, f0734acf-748c-4445-8364-efd2908da4a0, 1577dcda-a2d8-4d49-95de-084a177229e0, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 863d5565-bfc6-44a2-a84e-021f47583fd9, c11b30f7-2b1c-4e2c-a875-255dbc2d2a44, e334a879-6648-4907-9ad6-a86d3d587f94, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-007746.tif;"13.03.1a / ";Swissair, Fotograf;"Convair CV-990-30 A Coronado, HB-ICA ""Bern"" in flight over Lakeview in Riverside County, Southern California, looking east-southeast (ESE).";Top right: Lakeview, top left, following the terrain: San Jacinto River channelized here, bottom, no longer visible: Lake Perris Reservoir.;1960-1962;Convair Coronado : in flight, 1956-1967. reportage with 41 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000251723;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-007746;Koni Kreis: ... in flight over Lakeview in Riverside County, southern California, looking east-southeast (ESE). Top right: Lakeview, top left, following the terrain: San Jacinto River channelized here, bottom, no longer visible: Lake Perris Reservoir.
b161bf88-ea12-48fc-bc98-11722dbc7606;AssetSet;f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 04d8e311-b1b7-47fa-bb30-64ec17181a6e, 0df7759d-bc4f-404d-9985-6a2b9b4ad472, 33e35255-026a-406c-9ef1-a5e68c6ae47e, e334a879-6648-4907-9ad6-a86d3d587f94, fe49158e-498e-479b-a695-36e2bf25e182, 52dadf4c-2003-43b2-98c4-b17b7dd6adab, 14709f32-a727-4799-b324-b28d66e34913, b480bf6d-91eb-486b-9654-b6c05fb6ba9f, 1e7af920-b2cb-4feb-8b49-567c17a5da1f, 61e2cb6c-4bd6-487e-93d5-2506337cb787, 35474658-7f4e-4e48-8dc6-81942bc97688, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 36c5613e-aa5a-4173-962d-796f0df8cf68, bf8854cf-327e-471d-a270-2af6c26d2a9a, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 676abce2-153e-46bd-8b0a-41f018449fdf, 5d330987-d9b4-4cf6-89dc-06adfc48e2bd, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 863d5565-bfc6-44a2-a84e-021f47583fd9, 49e4a32d-aa85-429e-a2f9-d12c6361a5e2, f0734acf-748c-4445-8364-efd2908da4a0, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-007759.tif;"13.05.1a / ";Swissair;Pilot and maintenance mechanic under the opened JT8D engine of a Douglas DC-9 of Swissair on the Tarmac in Zurich-Kloten;An engine trouble shooter discusses with the pilot. Left engine of the DC-9 with the lower cowl open, connected to a precision manometer for the engine pressure ratio check.;1970-1986;Convair Coronado : details, 1962-1975. reportage with 82 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000251729;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-007759;
98fad598-ef2c-4da3-be21-3041750142ca;AssetSet;d54223df-d85d-4b78-bc22-77f898f719b3, 3742b87e-fa0c-47a2-a95b-8bea54e1ac8a, 863d5565-bfc6-44a2-a84e-021f47583fd9, fe49158e-498e-479b-a695-36e2bf25e182, 14709f32-a727-4799-b324-b28d66e34913, d32bbc1f-6931-4e22-8508-293b91bf8aaa, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, a1e3d972-36d1-4e73-854a-8142d489d109, e334a879-6648-4907-9ad6-a86d3d587f94, 33e35255-026a-406c-9ef1-a5e68c6ae47e, ecbfd74f-70a7-43b0-8ddb-1a0c36298dd4, 676abce2-153e-46bd-8b0a-41f018449fdf, b480bf6d-91eb-486b-9654-b6c05fb6ba9f, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 36c5613e-aa5a-4173-962d-796f0df8cf68, b9820a39-b916-44d3-b0c9-18bb9e337a56, a0f54f53-a526-41aa-8637-2ca452d9a41b, 180f7c2c-afe6-4cc1-b3a1-45311043b437, bf8854cf-327e-471d-a270-2af6c26d2a9a, 2532d151-864c-4c93-8af7-c8da8e6a5cd6, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-014532.tif;"16.01.02-1 / ";Swissair, Fotograf;"Two Swissair flight attendants in new uniforms in the engine of the Airbus A310-221, HB-IPD ""Solothurn"" in Zurich-Kloten";;12.11.1985;Uniform, 1985. reportage with 18 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Vertical;coloured;http://doi.org/10.3932/ethz-a-000255268;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-014532;
74256cc1-de28-44e0-adcf-f40627dbf802;AssetSet;99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, bf8854cf-327e-471d-a270-2af6c26d2a9a, ed9119b9-8964-47eb-985c-2fc3157dd69b, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 444cbf98-db2a-4f70-83e6-dd3b2c2fa966, 6dbfb8ab-37c6-4c12-8575-56cca83464ad, 676abce2-153e-46bd-8b0a-41f018449fdf, 1537ffb4-0189-4a9c-9a7a-458ddead1344, 5b38626f-8e72-4808-9656-67c1c1d0dc4f, 34a20f1f-7082-4aaf-b9d9-7ba22d4cae86, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 88642a59-74b2-4b4f-aee6-64e75ae9425e, bc01789e-8ab6-4a15-92e8-163a3e499f35, 14709f32-a727-4799-b324-b28d66e34913, 41feb4b8-55db-4665-8455-927f734544f3, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-016303.tif;"17.06.01 / ";Swissair, Fotograf;Mail transport on the tarmac at Zurich-Kloten;;7/1985;Tarmac : PTT, 1985. reportage with 20 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000255567;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-016303;
d1111001-cd51-4c0d-a3d7-388929b8bd8f;AssetSet;863d5565-bfc6-44a2-a84e-021f47583fd9, 1997b7c9-4457-4f11-adfe-5bdfdecb0689, 36c5613e-aa5a-4173-962d-796f0df8cf68, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, e334a879-6648-4907-9ad6-a86d3d587f94, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 676abce2-153e-46bd-8b0a-41f018449fdf, 33e35255-026a-406c-9ef1-a5e68c6ae47e, bc01789e-8ab6-4a15-92e8-163a3e499f35, bf8854cf-327e-471d-a270-2af6c26d2a9a, 14709f32-a727-4799-b324-b28d66e34913, 180f7c2c-afe6-4cc1-b3a1-45311043b437, fe49158e-498e-479b-a695-36e2bf25e182, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-016339.tif;"17.07.01 / ";Swissair;Airport police on the tarmac at Zurich-Kloten;;7/1985;Tarmac : police, 1985. reportage with 11 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000255572;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-016339;
62a0b6ae-c212-42cf-9a02-891a5a175677;AssetSet;14709f32-a727-4799-b324-b28d66e34913, 1537ffb4-0189-4a9c-9a7a-458ddead1344, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 676abce2-153e-46bd-8b0a-41f018449fdf, 5b38626f-8e72-4808-9656-67c1c1d0dc4f, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 307791e2-3110-4071-9424-a79606534aee, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, bc01789e-8ab6-4a15-92e8-163a3e499f35, e8b2e635-e96b-4089-ac6f-a4ae319b3775, bf8854cf-327e-471d-a270-2af6c26d2a9a, 444cbf98-db2a-4f70-83e6-dd3b2c2fa966, 0e7ec40a-2500-4236-9645-33b6f3a0fc91, 262df219-b0c7-40fc-981f-eed6735e2fa8, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 5ff33807-79c9-4597-8a9c-0e7dce11aefd, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-016448.tif;18.01.01/;Swissair, Fotograf;Delivery truck for transports on the tarmac in Zurich-Kloten;;10/1971;Tarmac vehicles : various, 1960-2001. reportage with 42 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000255600;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-016448;
a245af43-33f2-4f2d-82b1-8ae0991d1175;AssetSet;99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, 180f7c2c-afe6-4cc1-b3a1-45311043b437, 676abce2-153e-46bd-8b0a-41f018449fdf, bf8854cf-327e-471d-a270-2af6c26d2a9a, f0734acf-748c-4445-8364-efd2908da4a0, 14709f32-a727-4799-b324-b28d66e34913, 41feb4b8-55db-4665-8455-927f734544f3, d32bbc1f-6931-4e22-8508-293b91bf8aaa, fe49158e-498e-479b-a695-36e2bf25e182, 36c5613e-aa5a-4173-962d-796f0df8cf68, 863d5565-bfc6-44a2-a84e-021f47583fd9, e334a879-6648-4907-9ad6-a86d3d587f94, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 13259ed2-0be4-47db-bc42-50db1641398e, 0075cb14-bcc8-439d-a6a6-0d5260d7dd5d, e669b15b-4bf7-480d-9b28-29c1bbafdb63, 37330e02-9b09-4c4c-8731-8bd47cb0d71a, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-017431.tif;30.03.03-1/;Swissair, Fotograf;Swissair Douglas DC-10 on the ground at Zurich-Kloten at night;Night shot;7/1986;Airport : night shots, 1985-1986. reportage with 19 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000255719;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-017431;
21698122-6cb6-403f-a539-729de70037fd;AssetSet;d54223df-d85d-4b78-bc22-77f898f719b3, 676abce2-153e-46bd-8b0a-41f018449fdf, a0f54f53-a526-41aa-8637-2ca452d9a41b, d3eb50b5-a6e5-4441-92c3-489027016871, f0dbd39c-57fe-4cfe-9b66-dafe424d9e7d, 824d7f1c-32d3-42e7-88d0-7d1cb8fddc6c, 14709f32-a727-4799-b324-b28d66e34913, d32bbc1f-6931-4e22-8508-293b91bf8aaa, 63611d5a-fecc-4329-9954-a57b1e235d13, 32442edd-66b7-4c0c-bb40-eb02392d5a90, 88642a59-74b2-4b4f-aee6-64e75ae9425e, 05a01383-41e1-4c07-9e45-dbe5eb5bab35, bf8854cf-327e-471d-a270-2af6c26d2a9a, 8f60a9fb-78ea-477b-8b87-a624be80f28d, dbdfb1bd-a3e4-481a-9d87-df5883775d20, 99e4bca9-ee28-46a5-b01c-8cf7b4d7c51b, e334a879-6648-4907-9ad6-a86d3d587f94, 46bceb72-ad7f-490c-91d4-763443ce609f, 33e35255-026a-406c-9ef1-a5e68c6ae47e, 94256fde-45ad-4006-ba37-20636a52b6d8, 226321f3-dbeb-49b9-8b3f-f40bd42cd9fc;LBS_SR04-018164.tif;30.15.01/;Swissair, Fotograf;Border guard on bicycle at Zurich-Kloten airport area;;1981-2001;Airport : Customs, 1981-2001. reportage with 16 pictures (selection digitized, no additional motifs available);;Photography : diapositive;2,4 x 3,6 cm;;Horizontal;coloured;http://doi.org/10.3932/ethz-a-000255830;Creative Commons BY-SA 4.0;Free download and use;ETH Library Zurich, Image Archive / LBS_SR04-018164;Thomas Pfister: Border guard on bicycle
