Category Identifier;Category Name;Category Path;Category Name (de);Category Name (en);Category Path (en)
5c63f9be-6dad-4de0-bba6-f9338bb17512;Ice (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Ice (machine-generated)";Ice (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Ice (machine-generated)"
20482368-db12-4ace-bc89-b14841321ca8;Food (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Food (machine-generated)";Food (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Food (machine-generated)"
12439916-2379-492e-981b-af7345795f9a;Documents;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Illustrations + Artefacts\Documents;Documents;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Illustrations + Artefacts\Documents
69208500-ecca-4597-a353-3e62a35768f2;Convair CV-990;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-990;Convair CV-990;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-990
8f60a9fb-78ea-477b-8b87-a624be80f28d;Sitting (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Sitting (machine-generated)";Sitting (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Sitting (machine-generated)"
77ae327b-74e4-477f-8f7a-21813b92b402;Adventure (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Adventure (machine-generated)";Adventure (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Adventure (machine-generated)"
5b38626f-8e72-4808-9656-67c1c1d0dc4f;Runway;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Runway;Runway;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Runway
6faea85b-73b6-4e2f-a4d6-bfe56859cdea;Service + Retail;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Service + Retail;Service + Retail;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Service + Retail
bd72e972-7fed-4135-b655-5313e23a758d;Cut out (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cut out (machine-generated)";Cut out (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cut out (machine-generated)"
e5baca8b-6971-4d35-9ca0-6c96795a74fe;Nose;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Nose;Nose;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircraft components\Nose
87edf2c7-19ae-4cdd-a77e-38a2907bd987;Cold (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cold (machine-generated)";Cold (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Cold (machine-generated)"
3624ca31-19ae-4e2c-93f5-9c608ab6e08f;Dating, photographer;Asset\ETHBIB.Bildarchiv\You knew more! Thank you!\Dating, photographer;Dating, photographer;Asset\ETHBIB.Bildarchiv\You knew more! Thank you!\Dating, photographer
37330e02-9b09-4c4c-8731-8bd47cb0d71a;McDonnell Douglas DC-10;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\McDonnell Douglas\McDonnell Douglas DC-10;McDonnell Douglas DC-10;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\McDonnell Douglas\McDonnell Douglas DC-10
b0f9a59e-c66e-4b99-a5e7-e8d51262d0d5;Education (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Education (machine-generated)";Education (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Education (machine-generated)"
bc1deb19-04e8-498f-9b94-257a12e0e0bc;Bernese Alps;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Natural-geographic place\B\Bernese Alps;Bernese Alps;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Natural-geographic place\B\Bernese Alps
27e126ad-53c9-4410-bbdd-e279cc464652;Rush (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Rush (machine-generated)";Rush (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Rush (machine-generated)"
45353bc4-2e58-4f13-96c9-308fa7a65e7f;Field (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Field (machine-generated)";Field (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Field (machine-generated)"
764f9c9b-827f-4d36-a1e1-d5d9739060bf;Winter (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Winter (machine-generated)";Winter (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Winter (machine-generated)"
184b0031-c443-4e50-99e4-116bbe2ed143;Museum (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Museum (machine-generated)";Museum (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Museum (machine-generated)"
e9827f1f-5dd6-4000-b058-78634349fd3c;Sea (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Sea (machine-generated)";Sea (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Sea (machine-generated)"
251bb946-7ad0-4fe5-9ebe-ac1a1c82d1c4;Passenger aircraft (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Passenger aircraft (machine-generated)";Passenger aircraft (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Passenger aircraft (machine-generated)"
cad00b86-9091-4e78-b923-80455afd87f4;Costume (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Costume (machine-generated)";Costume (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Costume (machine-generated)"
49e4a32d-aa85-429e-a2f9-d12c6361a5e2;Douglas DC-9;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-9;Douglas DC-9;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-9
91edf726-2a65-4912-baf5-1c0a5974aa94;Trans World Airline (TWA);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airline companies\Trans World Airline (TWA);Trans World Airline (TWA);Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airline companies\Trans World Airline (TWA)
4781e37a-ada5-4a0e-9749-dc6572944c03;Meat (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Meat (machine-generated)";Meat (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Meat (machine-generated)"
d03103c5-4946-46d0-85dd-817558f3e807;Teamwork (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Teamwork (machine-generated)";Teamwork (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Teamwork (machine-generated)"
d0e86081-65dc-496c-9640-ce07a019cb45;Urban landscape (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Urban landscape (machine-generated)";Urban landscape (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Urban landscape (machine-generated)"
5c999562-c54d-4a3b-a8b1-158e13b5603d;Still life (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Still life (machine-generated)";Still life (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Still life (machine-generated)"
a69f107f-c0a3-4402-b018-84a21da73790;Airport Basel-Mulhouse;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Airport Basel-Mulhouse;Airport Basel-Mulhouse;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Airports + Aerodromes\Airport Basel-Mulhouse
ab33154f-2ed3-4146-953a-a1b095b58ba0;Convair CV-990-30 A Coronado, HB-ICB Luzern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-990-30 A Coronado, HB-ICB Luzern;Convair CV-990-30 A Coronado, HB-ICB Luzern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-990-30 A Coronado, HB-ICB Luzern
b658539e-4865-433b-9f48-a96310cecd33;Four (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Four (machine-generated)";Four (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Four (machine-generated)"
0560baf8-24be-45b2-a2b0-8358a6bd1066;Clothing (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Clothing (machine-generated)";Clothing (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Clothing (machine-generated)"
5d524e0d-9a57-4c80-9591-34bcb9d36f1f;Douglas DC-6B-1198, HB-IBE Genève;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1198, HB-IBE Genève;Douglas DC-6B-1198, HB-IBE Genève;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1198, HB-IBE Genève
67b4a55b-599a-4688-a3e6-f77f3ab7b88d;Arrival (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Arrival (machine-generated)";Arrival (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Arrival (machine-generated)"
494b84a6-9e7f-48bf-8975-50b76ff47a85;Vegetables (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Vegetables (machine-generated)";Vegetables (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Vegetables (machine-generated)"
1e7af920-b2cb-4feb-8b49-567c17a5da1f;Captains, Pilots, Copilots;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Captains, Pilots, Copilots;Captains, Pilots, Copilots;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Captains, Pilots, Copilots
44713c9b-6183-4512-a4ea-f7b0d9749f59;Simulators;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Machinery by purpose\Simulators;Simulators;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Objects + Machines\Machinery by purpose\Simulators
c419b336-4719-4555-ace4-b35f2b51e19c;Freight aircraft;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircrafts\Freight aircraft;Freight aircraft;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Aircrafts\Freight aircraft
29858dff-b376-40aa-aac8-23ac623c9e0a;Snow (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Snow (machine-generated)";Snow (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Snow (machine-generated)"
90d97a5c-edb7-4aaa-8da4-14ed55fa3010;Hotel (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Hotel (machine-generated)";Hotel (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Hotel (machine-generated)"
6dbfb8ab-37c6-4c12-8575-56cca83464ad;Daylight (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Daylight (machine-generated)";Daylight (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Daylight (machine-generated)"
04650cfe-c6a2-495e-b82f-72057e12ad63;Swimming pool (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Swimming pool (machine-generated)";Swimming pool (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Swimming pool (machine-generated)"
f6f1efce-5b7f-4a0e-9c31-6a143108d16a;Helicopter (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Helicopter (airplane) (machine-generated)";Helicopter (airplane) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Helicopter (airplane) (machine-generated)"
dc91e453-181f-4d52-b915-33acab8bfbe5;Trade (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Trade (machine-generated)";Trade (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Trade (machine-generated)"
e2b4039b-0253-413c-b058-f06a8c16bb36;Gastronomy + Hotel industry;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Gastronomy + Hotel industry;Gastronomy + Hotel industry;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Gastronomy + Hotel industry
d6c93d5d-2bc7-4301-8644-1b5b772d6282;Douglas C-54 E-5 DO DC-4, HB-ILU Unterwalden;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas C-54 E-5 DO DC-4, HB-ILU Unterwalden;Douglas C-54 E-5 DO DC-4, HB-ILU Unterwalden;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas C-54 E-5 DO DC-4, HB-ILU Unterwalden
53ebaa5b-906c-4f3b-81bb-63c2b285e4bd;Douglas DC-6B-1198, HB-IBA Aargau;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1198, HB-IBA Aargau;Douglas DC-6B-1198, HB-IBA Aargau;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6B-1198, HB-IBA Aargau
0eafe6ba-1dcb-49b0-8b4b-8d79af2771a6;Douglas DC-6A Freighter, HB-IBB Nidwalden;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6A Freighter, HB-IBB Nidwalden;Douglas DC-6A Freighter, HB-IBB Nidwalden;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-6A Freighter, HB-IBB Nidwalden
a1543fff-09ca-4628-8f75-89cc3253114c;Hangars + Aircraft hangars;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Hangars + Aircraft hangars;Hangars + Aircraft hangars;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Secular buildings + secular architecture\Buidlings for transport\Airport\Hangars + Aircraft hangars
2b1fe3e7-aa0e-4593-9dbe-8d2924958f90;Company (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Company (machine-generated)";Company (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Company (machine-generated)"
0cc2d2c7-e4d0-4818-8b22-e2bb075e9085;Convair CV-240;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-240;Convair CV-240;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Convair\Convair CV-240
165f9fc5-6139-4d2c-b976-c03d1fba1730;Airship (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Airship (machine-generated)";Airship (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Airship (machine-generated)"
4b0cdb9d-e6f3-4995-8b35-4f1f0031dad7;Quantity (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Quantity (machine-generated)";Quantity (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Quantity (machine-generated)"
8b46efdf-000c-4ea7-bced-355818ddb8fa;Energy (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Energy (machine-generated)";Energy (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Energy (machine-generated)"
784b7727-6c00-4671-8513-5a43436e45b4;On (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\On (machine-generated)";On (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\On (machine-generated)"
ab751a01-27cf-4aab-bf50-b036b364824d;Buildings sites;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Construction levels\Buildings sites;Buildings sites;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Architecture\Construction levels\Buildings sites
34a20f1f-7082-4aaf-b9d9-7ba22d4cae86;Action (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Action (machine-generated)";Action (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Action (machine-generated)"
fec0bbd7-2bf8-498a-825c-59fa782228e3;Asphalt (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Asphalt (machine-generated)";Asphalt (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Asphalt (machine-generated)"
a3b3b606-0547-4f0b-9102-acde8dece753;Passenger services;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Passenger services;Passenger services;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Transport\Air traffic\Passenger services
2a10c466-2cd5-4055-a85b-b7b8b45bc100;Meyrin;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Switzerland\Geneva, Canton\Meyrin;Meyrin;Asset\ETHBIB.Bildarchiv\Subject headings\Place\Political geography\Switzerland\Geneva, Canton\Meyrin
54c73deb-5023-4d70-abb2-8a05fc6cc7db;Handicraft + Trades;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Handicraft + Trades;Handicraft + Trades;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Handicraft + Trades
b6d25fbe-4d60-4b50-b409-0b3a823ad3fd;Movement (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Movement (machine-generated)";Movement (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Movement (machine-generated)"
493ac54a-3a7e-43c5-8aaa-1c925029fad5;Boy (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Boy (machine-generated)";Boy (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Boy (machine-generated)"
1e54059d-44d0-4bed-b912-f1ea33707999;Boeing 747-357 Combi, HB-IGG Ticino;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Boeing\Boeing 747-357 Combi, HB-IGG Ticino;Boeing 747-357 Combi, HB-IGG Ticino;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Boeing\Boeing 747-357 Combi, HB-IGG Ticino
0f59037b-39ff-4fb6-ab7c-22e4dca46747;Douglas DC-4;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-4;Douglas DC-4;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-4
824d7f1c-32d3-42e7-88d0-7d1cb8fddc6c;Bicycle (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bicycle (machine-generated)";Bicycle (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bicycle (machine-generated)"
fb95d9a7-2028-4c25-98dc-cb2b3186eeda;Public transportation (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Public transportation (machine-generated)";Public transportation (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Public transportation (machine-generated)"
0237f4a1-f290-41bd-a252-47dc342baf92;City center (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\City center (machine-generated)";City center (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\City center (machine-generated)"
3bb59c42-a6cd-48e2-b2ef-d139ea8b1dbe;Five (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Five (machine-generated)";Five (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Five (machine-generated)"
94e88fca-c3a4-4936-8f79-de87a2962974;Invention (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Invention (machine-generated)";Invention (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Invention (machine-generated)"
faf4825f-3b17-4290-840d-49cb3bbcfce3;Library (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Library (machine-generated)";Library (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Library (machine-generated)"
bcd9ed45-b5d7-47a3-ba33-6ffbdc61020a;Fashion (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Fashion (machine-generated)";Fashion (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Fashion (machine-generated)"
e8f76643-4613-4aa6-8cae-3941bd4beee3;Physician (profession) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Physician (profession) (machine-generated)";Physician (profession) (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Physician (profession) (machine-generated)"
b6d8c854-7907-4f84-b192-7a8b90575226;Douglas DC-4-1009 A, HB-ILO Luzern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-4-1009 A, HB-ILO Luzern;Douglas DC-4-1009 A, HB-ILO Luzern;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\Transportation means\Air traffic\Model of aircraft by manufacturer\Douglas\Douglas DC-4-1009 A, HB-ILO Luzern
14236534-2979-4451-b3f4-2cf004c1cfa3;Conferences + Congresses + Assemblies + Meetings + Symposiums;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Conferences + Congresses + Assemblies + Meetings + Symposiums;Conferences + Congresses + Assemblies + Meetings + Symposiums;Asset\ETHBIB.Bildarchiv\Subject headings\Subject catalogue\People in context\Working life\Conferences + Congresses + Assemblies + Meetings + Symposiums
9fbb1289-990e-4771-bf9f-f3a7beb62978;Bridge (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bridge (machine-generated)";Bridge (machine-generated);"Asset\ETHBIB.Bildarchiv\Subject headings\Tags (machine-generated)\Model ""General"" (Clarifai)\Bridge (machine-generated)"
